source,sport,league,collected_at,event_date,event_time,rotation_number,is_live,game_key,away_team,home_team,spread_away_line,spread_away_price,spread_home_line,spread_home_price,total_over_line,total_over_price,total_under_line,total_under_price,moneyline_away_price,moneyline_home_price,quarter,clock
espn,college_football,NCAAF,2025-11-03T12:08:22.114965+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.115193+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.115461+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.115675+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.115909+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116097+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116275+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116448+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116621+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116794+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.116971+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.117145+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.117316+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.117558+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.117795+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.117996+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.118180+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.118361+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.118538+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.118785+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.118988+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.119178+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.119358+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.119587+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.119847+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.120045+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.120224+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.120587+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.120783+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.120961+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.121135+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.121309+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.121480+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.121648+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.121953+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.122210+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.122408+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.122592+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.122790+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.122968+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.123146+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.123325+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.123500+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.123691+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.123961+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.124304+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.124566+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.124770+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.125137+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.125510+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.125722+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.125965+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.126157+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.126341+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.126519+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.126759+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.126962+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.127219+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.127419+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.127602+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.127821+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.128025+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.128211+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.128422+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.128644+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.128834+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.129013+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.129189+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.129429+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.129626+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.129850+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.130048+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.130232+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.130554+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.130802+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.131227+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.131432+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.131616+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.131837+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.132100+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.132302+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.132490+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.132676+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.132856+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.133183+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.133461+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.133710+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.133938+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.134159+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.134374+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.134688+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.134971+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.135203+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.135426+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.135713+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.136040+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.136274+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.136496+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.136714+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.136928+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.137137+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.137504+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.137756+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.137984+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.138178+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.138356+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.138534+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.138728+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.138905+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.139078+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.139251+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.139501+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.139839+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.140085+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.140443+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.140963+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.141262+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.141511+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.141912+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.142159+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.142386+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.142602+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.142902+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.143214+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.143420+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.143655+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.143855+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144038+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144215+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144393+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144566+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144743+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.144921+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.145094+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.145357+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.145558+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.145741+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.145916+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146089+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146264+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146437+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146605+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146793+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.146965+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.147135+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.147413+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.147620+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.147852+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148058+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148247+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148427+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148604+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148776+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.148949+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.149121+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.149349+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.149604+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.149803+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.149984+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.150160+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.150460+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.150719+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.151153+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.151394+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.151585+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.151765+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.151938+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.152181+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.152385+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.152617+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.152808+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.152990+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.153166+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.153394+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.153585+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.153792+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.153973+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.154150+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.154395+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.154594+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.154794+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.154970+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.155145+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.155407+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.155606+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.155787+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.155962+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.156134+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.156303+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.156635+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.156869+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.157076+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:08:22.157260+00:00,,,,False,,,,,,,,,,,,,,,
